时间,连通分量,城市
20200421,0,"['廊坊', '北京', '保定', '天津', '张家口', '承德', '唐山', '石家庄', '邯郸', '沧州', '德州', '邢台', '衡水', '秦皇岛', '葫芦岛', '安阳', '聊城', '大同', '滨州', '晋中', '太原', '忻州', '临汾', '长治', '阳泉', '运城', '朔州', '晋城', '焦作', '三门峡', '渭南', '榆林', '朝阳', '赤峰', '通辽', '铁岭', '沈阳', '抚顺', '辽阳', '鞍山', '锦州', '本溪', '大连', '营口', '阜新', '丹东', '盘锦', '长春', '四平', '吉林', '松原', '通化', '白城', '延边朝鲜族自治州', '苏州', '上海', '嘉兴', '南通', '杭州', '无锡', '宁波', '盐城', '南京', '常州', '合肥', '泰州', '绍兴', '湖州', '温州', '台州', '扬州', '金华', '舟山', '阜阳', '六安', '镇江', '滁州', '马鞍山', '宿迁', '徐州', '宣城', '芜湖', '连云港', '宿州', '枣庄', '临沂', '济宁', '日照', '淮安', '衢州', '上饶', '丽水', '宁德', '淮南', '安庆', '亳州', '蚌埠', '铜陵', '淮北', '池州', '周口', '驻马店', '商丘', '信阳', '福州', '泉州', '莆田', '南平', '厦门', '三明', '漳州', '龙岩', '宜春', '南昌', '九江', '抚州', '吉安', '赣州', '景德镇', '长沙', '萍乡', '黄冈', '新余', '鹰潭', '广州', '东莞', '济南', '泰安', '淄博', '菏泽', '潍坊', '青岛', '烟台', '东营', '威海', '濮阳', '开封', '郑州', '新乡', '许昌', '洛阳', '平顶山', '南阳', '漯河', '鹤壁', '济源', '孝感', '武汉', '鄂州', '咸宁', '荆州', '黄石', '随州', '荆门', '仙桃', '宜昌', '恩施土家族苗族自治州', '十堰', '襄樊', '重庆', '湘西土家族苗族自治州', '岳阳', '益阳', '湘潭', '株洲', '娄底', '常德', '邵阳', '衡阳', '怀化', '永州', '郴州', '张家界', '佛山', '深圳', '清远', '惠州', '中山', '肇庆', '江门', '湛江', '茂名', '韶关', '珠海', '云浮', '揭阳', '汕头', '梅州', '河源', '阳江', '汕尾', '潮州', '贵港', '玉林', '钦州', '南宁', '柳州', '防城港', '桂林', '北海', '梧州', '成都', '广安', '遵义', '达州', '泸州', '南充', '内江', '贵阳', '遂宁', '宜宾', '资阳', '德阳', '眉山', '绵阳', '乐山', '雅安', '阿坝藏族羌族自治州', '凉山彝族自治州', '自贡', '广元', '巴中', '甘孜藏族自治州', '攀枝花', '安顺', '六盘水', '曲靖', '黔西南布依族苗族自治州', '黔东南苗族侗族自治州', '黔南布依族苗族自治州', '昆明', '玉溪', '楚雄彝族自治州', '红河哈尼族彝族自治州', '大理白族自治州', '文山壮族苗族自治州', '西双版纳傣族自治州', '咸阳', '西安', '宝鸡', '延安', '安康', '汉中', '铜川']"
20200421,1,"['包头', '呼和浩特']"
20200421,2,['乌海']
20200421,3,"['绥化', '大庆', '哈尔滨']"
20200421,4,"['佳木斯', '双鸭山']"
20200421,5,"['西宁', '海北藏族自治州', '天水', '临夏回族自治州', '白银', '海西蒙古族藏族自治州', '海南藏族自治州', '兰州']"
20200422,0,"['廊坊', '北京', '保定', '天津', '张家口', '承德', '唐山', '邯郸', '石家庄', '沧州', '德州', '邢台', '衡水', '秦皇岛', '葫芦岛', '安阳', '聊城', '滨州', '晋中', '太原', '忻州', '临汾', '长治', '大同', '运城', '阳泉', '朔州', '晋城', '焦作', '三门峡', '渭南', '榆林', '朝阳', '赤峰', '通辽', '锡林郭勒盟', '铁岭', '沈阳', '抚顺', '辽阳', '鞍山', '锦州', '大连', '本溪', '营口', '阜新', '丹东', '盘锦', '长春', '四平', '吉林', '松原', '白城', '苏州', '上海', '嘉兴', '南通', '杭州', '无锡', '宁波', '盐城', '南京', '常州', '合肥', '泰州', '湖州', '绍兴', '温州', '舟山', '阜阳', '金华', '六安', '扬州', '台州', '镇江', '滁州', '马鞍山', '宿迁', '徐州', '芜湖', '宣城', '连云港', '宿州', '临沂', '枣庄', '济宁', '淮北', '日照', '淮安', '衢州', '丽水', '上饶', '宁德', '淮南', '安庆', '亳州', '蚌埠', '铜陵', '池州', '周口', '商丘', '信阳', '福州', '泉州', '莆田', '南平', '厦门', '三明', '漳州', '龙岩', '宜春', '南昌', '九江', '抚州', '吉安', '赣州', '景德镇', '长沙', '萍乡', '黄冈', '新余', '鹰潭', '广州', '济南', '泰安', '淄博', '菏泽', '潍坊', '青岛', '东营', '烟台', '威海', '濮阳', '开封', '郑州', '新乡', '许昌', '洛阳', '平顶山', '南阳', '驻马店', '漯河', '鹤壁', '济源', '孝感', '武汉', '鄂州', '咸宁', '荆州', '黄石', '随州', '仙桃', '荆门', '宜昌', '恩施土家族苗族自治州', '十堰', '襄樊', '潜江', '重庆', '湘西土家族苗族自治州', '岳阳', '益阳', '湘潭', '株洲', '娄底', '常德', '邵阳', '衡阳', '永州', '怀化', '郴州', '张家界', '佛山', '东莞', '深圳', '清远', '中山', '惠州', '江门', '肇庆', '湛江', '茂名', '韶关', '珠海', '揭阳', '梅州', '云浮', '河源', '汕头', '阳江', '汕尾', '潮州', '贵港', '玉林', '钦州', '南宁', '柳州', '防城港', '桂林', '北海', '梧州', '成都', '广安', '遵义', '达州', '泸州', '南充', '内江', '贵阳', '遂宁', '资阳', '德阳', '眉山', '绵阳', '乐山', '雅安', '宜宾', '阿坝藏族羌族自治州', '凉山彝族自治州', '自贡', '广元', '巴中', '甘孜藏族自治州', '攀枝花', '安顺', '六盘水', '曲靖', '黔西南布依族苗族自治州', '黔东南苗族侗族自治州', '黔南布依族苗族自治州', '昆明', '玉溪', '楚雄彝族自治州', '红河哈尼族彝族自治州', '大理白族自治州', '文山壮族苗族自治州', '咸阳', '西安', '宝鸡', '延安', '安康', '汉中', '铜川']"
20200422,1,"['包头', '呼和浩特']"
20200422,2,['乌海']
20200422,3,"['绥化', '大庆', '哈尔滨']"
20200422,4,"['西宁', '海北藏族自治州', '天水', '临夏回族自治州', '白银', '海西蒙古族藏族自治州', '海南藏族自治州', '兰州']"
20200423,0,"['廊坊', '北京', '保定', '天津', '张家口', '承德', '唐山', '邯郸', '石家庄', '沧州', '德州', '邢台', '衡水', '秦皇岛', '葫芦岛', '安阳', '聊城', '晋中', '太原', '忻州', '临汾', '长治', '大同', '运城', '阳泉', '朔州', '晋城', '榆林', '朝阳', '赤峰', '通辽', '锡林郭勒盟', '铁岭', '沈阳', '抚顺', '辽阳', '鞍山', '锦州', '本溪', '大连', '营口', '阜新', '丹东', '盘锦', '四平', '长春', '松原', '吉林', '白城', '苏州', '上海', '嘉兴', '南通', '杭州', '无锡', '宁波', '南京', '盐城', '常州', '合肥', '湖州', '泰州', '绍兴', '舟山', '阜阳', '温州', '金华', '镇江', '滁州', '马鞍山', '扬州', '宿迁', '徐州', '宣城', '芜湖', '宿州', '临沂', '济宁', '枣庄', '连云港', '淮安', '台州', '衢州', '丽水', '宁德', '上饶', '六安', '淮南', '安庆', '亳州', '蚌埠', '淮北', '铜陵', '周口', '商丘', '池州', '福州', '泉州', '莆田', '南平', '厦门', '三明', '漳州', '龙岩', '宜春', '南昌', '九江', '抚州', '吉安', '赣州', '景德镇', '黄冈', '新余', '广州', '鹰潭', '济南', '泰安', '淄博', '滨州', '菏泽', '潍坊', '青岛', '烟台', '日照', '东营', '威海', '濮阳', '开封', '郑州', '新乡', '许昌', '洛阳', '焦作', '南阳', '驻马店', '平顶山', '信阳', '漯河', '三门峡', '鹤壁', '济源', '孝感', '武汉', '鄂州', '咸宁', '荆州', '黄石', '随州', '仙桃', '荆门', '宜昌', '恩施土家族苗族自治州', '十堰', '襄樊', '重庆', '湘西土家族苗族自治州', '岳阳', '长沙', '益阳', '湘潭', '株洲', '娄底', '常德', '邵阳', '衡阳', '永州', '怀化', '郴州', '萍乡', '张家界', '佛山', '东莞', '深圳', '清远', '中山', '惠州', '江门', '肇庆', '湛江', '茂名', '韶关', '珠海', '揭阳', '汕头', '汕尾', '梅州', '河源', '潮州', '云浮', '玉林', '钦州', '南宁', '贵港', '柳州', '防城港', '桂林', '北海', '梧州', '成都', '遵义', '广安', '达州', '泸州', '南充', '内江', '贵阳', '德阳', '眉山', '绵阳', '资阳', '乐山', '雅安', '遂宁', '阿坝藏族羌族自治州', '凉山彝族自治州', '宜宾', '自贡', '广元', '巴中', '甘孜藏族自治州', '攀枝花', '安顺', '六盘水', '曲靖', '黔西南布依族苗族自治州', '黔东南苗族侗族自治州', '黔南布依族苗族自治州', '昆明', '玉溪', '楚雄彝族自治州', '红河哈尼族彝族自治州', '大理白族自治州', '文山壮族苗族自治州', '咸阳', '西安', '渭南', '宝鸡', '延安', '安康', '汉中', '铜川']"
20200423,1,"['包头', '呼和浩特']"
20200423,2,['乌海']
20200423,3,"['绥化', '大庆', '哈尔滨']"
20200423,4,"['佳木斯', '双鸭山']"
20200423,5,"['兰州', '临夏回族自治州', '白银', '天水']"
20200423,6,"['海北藏族自治州', '海南藏族自治州', '海西蒙古族藏族自治州', '西宁']"
20200424,0,"['廊坊', '北京', '保定', '天津', '张家口', '承德', '唐山', '邯郸', '石家庄', '沧州', '德州', '邢台', '衡水', '秦皇岛', '葫芦岛', '安阳', '聊城', '濮阳', '大同', '滨州', '晋中', '太原', '忻州', '临汾', '长治', '阳泉', '运城', '朔州', '晋城', '焦作', '三门峡', '渭南', '榆林', '朝阳', '赤峰', '通辽', '锡林郭勒盟', '沈阳', '白城', '兴安盟', '铁岭', '抚顺', '辽阳', '鞍山', '锦州', '本溪', '大连', '阜新', '营口', '丹东', '盘锦', '长春', '四平', '吉林', '松原', '通化', '延边朝鲜族自治州', '苏州', '上海', '嘉兴', '南通', '杭州', '无锡', '宁波', '南京', '盐城', '常州', '湖州', '合肥', '泰州', '绍兴', '舟山', '金华', '温州', '扬州', '台州', '镇江', '滁州', '马鞍山', '宿迁', '徐州', '芜湖', '宣城', '连云港', '宿州', '临沂', '枣庄', '济宁', '淮北', '日照', '淮安', '衢州', '丽水', '上饶', '宁德', '六安', '淮南', '阜阳', '安庆', '亳州', '蚌埠', '铜陵', '池州', '周口', '驻马店', '商丘', '信阳', '福州', '泉州', '莆田', '南平', '厦门', '三明', '漳州', '龙岩', '宜春', '南昌', '九江', '抚州', '吉安', '赣州', '景德镇', '长沙', '萍乡', '黄冈', '新余', '鹰潭', '广州', '东莞', '济南', '泰安', '淄博', '菏泽', '潍坊', '青岛', '烟台', '东营', '威海', '开封', '郑州', '新乡', '许昌', '洛阳', '平顶山', '南阳', '漯河', '鹤壁', '济源', '孝感', '武汉', '鄂州', '咸宁', '荆州', '黄石', '仙桃', '随州', '荆门', '宜昌', '恩施土家族苗族自治州', '十堰', '襄樊', '潜江', '重庆', '湘西土家族苗族自治州', '岳阳', '益阳', '湘潭', '株洲', '娄底', '常德', '邵阳', '衡阳', '永州', '怀化', '郴州', '张家界', '深圳', '佛山', '清远', '中山', '惠州', '江门', '肇庆', '湛江', '茂名', '珠海', '韶关', '梅州', '揭阳', '云浮', '河源', '汕头', '阳江', '汕尾', '潮州', '贵港', '玉林', '钦州', '南宁', '柳州', '防城港', '桂林', '北海', '梧州', '成都', '广安', '遵义', '达州', '泸州', '南充', '贵阳', '内江', '遂宁', '宜宾', '资阳', '德阳', '眉山', '绵阳', '乐山', '雅安', '阿坝藏族羌族自治州', '凉山彝族自治州', '自贡', '巴中', '广元', '甘孜藏族自治州', '攀枝花', '安顺', '六盘水', '曲靖', '黔西南布依族苗族自治州', '黔东南苗族侗族自治州', '黔南布依族苗族自治州', '昆明', '玉溪', '红河哈尼族彝族自治州', '楚雄彝族自治州', '大理白族自治州', '文山壮族苗族自治州', '西双版纳傣族自治州', '咸阳', '西安', '宝鸡', '延安', '安康', '汉中', '铜川']"
20200424,1,"['包头', '呼和浩特']"
20200424,2,['乌海']
20200424,3,"['绥化', '大庆', '哈尔滨']"
20200424,4,"['佳木斯', '双鸭山']"
20200424,5,"['西宁', '海北藏族自治州', '天水', '兰州', '临夏回族自治州', '海西蒙古族藏族自治州', '海南藏族自治州', '白银']"
20200425,0,"['廊坊', '北京', '保定', '天津', '张家口', '承德', '唐山', '邯郸', '石家庄', '沧州', '德州', '邢台', '衡水', '秦皇岛', '葫芦岛', '安阳', '聊城', '濮阳', '大同', '赤峰', '晋中', '太原', '忻州', '临汾', '长治', '阳泉', '运城', '朔州', '晋城', '焦作', '三门峡', '渭南', '西安', '榆林', '包头', '呼和浩特', '锡林郭勒盟', '朝阳', '通辽', '白城', '兴安盟', '铁岭', '沈阳', '抚顺', '辽阳', '鞍山', '锦州', '大连', '本溪', '营口', '阜新', '丹东', '盘锦', '长春', '四平', '吉林', '松原', '通化', '延边朝鲜族自治州', '苏州', '上海', '嘉兴', '南通', '杭州', '无锡', '宁波', '南京', '盐城', '常州', '湖州', '合肥', '绍兴', '泰州', '舟山', '金华', '温州', '扬州', '镇江', '滁州', '马鞍山', '宿迁', '徐州', '芜湖', '宣城', '连云港', '宿州', '枣庄', '临沂', '济宁', '淮北', '日照', '淮安', '台州', '衢州', '丽水', '上饶', '宁德', '六安', '淮南', '阜阳', '安庆', '亳州', '蚌埠', '铜陵', '池州', '周口', '驻马店', '商丘', '信阳', '福州', '泉州', '莆田', '南平', '厦门', '三明', '漳州', '龙岩', '宜春', '南昌', '九江', '抚州', '吉安', '赣州', '景德镇', '长沙', '萍乡', '株洲', '黄冈', '新余', '鹰潭', '广州', '济南', '泰安', '淄博', '滨州', '菏泽', '潍坊', '青岛', '东营', '烟台', '威海', '开封', '郑州', '新乡', '许昌', '洛阳', '平顶山', '南阳', '漯河', '鹤壁', '济源', '孝感', '武汉', '鄂州', '咸宁', '荆州', '黄石', '随州', '仙桃', '荆门', '宜昌', '恩施土家族苗族自治州', '十堰', '襄樊', '天门', '潜江', '岳阳', '重庆', '湘西土家族苗族自治州', '湘潭', '益阳', '娄底', '常德', '衡阳', '邵阳', '怀化', '永州', '郴州', '张家界', '深圳', '佛山', '东莞', '清远', '中山', '惠州', '江门', '肇庆', '珠海', '湛江', '茂名', '韶关', '梅州', '揭阳', '云浮', '汕头', '河源', '汕尾', '潮州', '贵港', '玉林', '阳江', '南宁', '钦州', '柳州', '防城港', '桂林', '北海', '梧州', '成都', '广安', '达州', '遵义', '泸州', '南充', '内江', '贵阳', '遂宁', '资阳', '宜宾', '德阳', '眉山', '绵阳', '乐山', '阿坝藏族羌族自治州', '雅安', '凉山彝族自治州', '自贡', '广元', '巴中', '甘孜藏族自治州', '攀枝花', '安顺', '六盘水', '曲靖', '黔西南布依族苗族自治州', '黔东南苗族侗族自治州', '黔南布依族苗族自治州', '昆明', '玉溪', '楚雄彝族自治州', '红河哈尼族彝族自治州', '大理白族自治州', '文山壮族苗族自治州', '咸阳', '宝鸡', '延安', '安康', '铜川', '汉中']"
20200425,1,['乌海']
20200425,2,"['绥化', '大庆', '哈尔滨']"
20200425,3,"['佳木斯', '双鸭山']"
20200425,4,"['西宁', '海北藏族自治州', '天水', '兰州', '临夏回族自治州', '海西蒙古族藏族自治州', '海南藏族自治州', '白银']"
20200426,0,"['廊坊', '北京', '保定', '天津', '张家口', '承德', '唐山', '石家庄', '沧州', '邯郸', '德州', '邢台', '衡水', '秦皇岛', '葫芦岛', '安阳', '聊城', '濮阳', '大同', '晋中', '太原', '吕梁', '忻州', '临汾', '长治', '阳泉', '运城', '朔州', '乌兰察布', '晋城', '焦作', '三门峡', '渭南', '榆林', '呼和浩特', '包头', '鄂尔多斯', '巴彦淖尔', '乌海', '朝阳', '赤峰', '通辽', '锡林郭勒盟', '白城', '兴安盟', '铁岭', '沈阳', '抚顺', '辽阳', '鞍山', '锦州', '本溪', '营口', '大连', '阜新', '丹东', '盘锦', '四平', '长春', '吉林', '松原', '通化', '苏州', '上海', '嘉兴', '南通', '杭州', '无锡', '宁波', '湖州', '南京', '盐城', '常州', '泰州', '绍兴', '合肥', '舟山', '金华', '温州', '扬州', '镇江', '滁州', '马鞍山', '淮安', '宿迁', '徐州', '芜湖', '宣城', '连云港', '宿州', '临沂', '枣庄', '济宁', '衢州', '台州', '上饶', '丽水', '宁德', '六安', '淮南', '阜阳', '安庆', '亳州', '蚌埠', '铜陵', '淮北', '池州', '周口', '驻马店', '商丘', '信阳', '福州', '泉州', '莆田', '南平', '三明', '厦门', '漳州', '龙岩', '宜春', '南昌', '九江', '抚州', '吉安', '赣州', '景德镇', '长沙', '萍乡', '黄冈', '新余', '鹰潭', '广州', '东莞', '济南', '泰安', '淄博', '滨州', '菏泽', '潍坊', '青岛', '东营', '烟台', '日照', '威海', '开封', '郑州', '新乡', '许昌', '洛阳', '平顶山', '南阳', '漯河', '鹤壁', '济源', '襄樊', '孝感', '武汉', '鄂州', '咸宁', '荆州', '黄石', '仙桃', '荆门', '随州', '十堰', '宜昌', '恩施土家族苗族自治州', '天门', '潜江', '岳阳', '重庆', '湘西土家族苗族自治州', '湘潭', '益阳', '株洲', '常德', '娄底', '衡阳', '邵阳', '永州', '怀化', '郴州', '张家界', '铜仁', '佛山', '深圳', '清远', '中山', '惠州', '江门', '肇庆', '湛江', '韶关', '茂名', '珠海', '揭阳', '梅州', '汕头', '云浮', '河源', '阳江', '汕尾', '潮州', '玉林', '崇左', '南宁', '百色', '钦州', '河池', '贵港', '柳州', '来宾', '防城港', '桂林', '北海', '贺州', '梧州', '成都', '广安', '遵义', '达州', '泸州', '南充', '内江', '遂宁', '贵阳', '资阳', '宜宾', '德阳', '眉山', '绵阳', '乐山', '雅安', '阿坝藏族羌族自治州', '凉山彝族自治州', '自贡', '巴中', '广元', '甘孜藏族自治州', '攀枝花', '昭通', '毕节', '黔南布依族苗族自治州', '安顺', '黔东南苗族侗族自治州', '六盘水', '黔西南布依族苗族自治州', '曲靖', '昆明', '玉溪', '楚雄彝族自治州', '红河哈尼族彝族自治州', '大理白族自治州', '文山壮族苗族自治州', '普洱', '德宏傣族景颇族自治州', '保山', '丽江', '西双版纳傣族自治州', '咸阳', '西安', '宝鸡', '商洛', '延安', '安康', '汉中', '铜川', '庆阳']"
